Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-820.322571,947.452637,-1279.227417
-820.223083,947.608948,-1278.27063
-820.148743,947.47699,-1277.260254
-820.054138,947.586243,-1276.324219
-820.06958,947.475159,-1275.157715
-820.069702,947.497314,-1274.152832
-820.145691,947.397705,-1273.018921
-819.95636,947.342102,-1271.93335
-819.558472,947.20343,-1270.667969
-819.214172,947.033813,-1269.332275
-819.02832,946.824402,-1267.857178
-818.734314,946.677551,-1266.358643
-818.524963,946.529846,-1264.748413
-818.368591,946.567566,-1263.155762
-817.924866,946.80896,-1261.285889
-817.39325,947.032654,-1259.666138
-816.921143,947.036621,-1257.695435
-816.507263,947.284546,-1255.983643
-816.355896,947.335022,-1254.085571
-815.987854,947.324707,-1252.193481
-815.426575,947.264343,-1250.40686
-814.881653,947.53009,-1248.239136
-814.472229,947.424133,-1246.458374
-813.84552,947.381226,-1244.419312
-813.362366,947.412903,-1242.417114
-812.687744,947.09729,-1240.040527
-812.363953,947.383423,-1238.177734
-811.76001,947.455933,-1235.928589
-811.084839,947.712524,-1233.650024
-810.064697,947.950195,-1231.182617
-809.315918,948.027344,-1229.191772
-808.665588,947.916077,-1226.765869
-807.981812,947.809387,-1224.703247
-807.218628,947.636536,-1222.319946
-806.74707,947.704468,-1220.088013
-806.210449,947.936646,-1217.415161
-805.372437,947.988647,-1214.889893
-804.675537,948.153503,-1212.606079
-803.75238,947.93573,-1209.987549
-802.914795,947.922363,-1207.581909
-802.185913,947.633789,-1205.077881
-801.169067,947.552673,-1202.299683
-800.250244,947.525391,-1199.869629
-799.297241,947.470764,-1197.24292
-798.228821,947.303345,-1194.321777
-797.499023,947.422485,-1192.081055
-796.758606,947.070435,-1189.164307
-795.800171,946.968933,-1186.618408
-795.175476,946.6875,-1183.942017
-794.129333,946.648193,-1181.124878
-793.155701,946.475037,-1178.448853
-792.391235,946.644592,-1175.943115
-791.539307,946.119934,-1173.035522
-790.691895,946.019043,-1170.448364
-790.085999,945.521912,-1167.659668
-789.196655,945.268921,-1164.723145
-788.234802,944.892639,-1161.928711
-787.426697,944.625244,-1159.217163
-786.528442,944.062195,-1156.212891
-785.702698,943.736572,-1153.267334
-785.07251,943.340149,-1150.657837
-784.133667,942.760681,-1147.574463
-783.050964,942.191833,-1144.589722
-782.036133,941.806641,-1141.988159
-781.049561,940.878784,-1138.973999
-780.044861,940.078857,-1136.061646
-778.983276,938.920227,-1133.089111
-778.090881,937.723389,-1130.221191
-777.082642,936.728516,-1127.376465
-775.999756,935.464233,-1124.123413
-774.894531,934.25708,-1121.105591
-773.797424,932.95929,-1118.035889
-772.842102,931.662964,-1115.085205
-771.701721,930.254883,-1112.270996
-770.694397,928.528625,-1109.064941
-769.696411,927.138489,-1106.374634
-768.580444,925.445862,-1103.381714
-767.406494,923.994324,-1100.518066
-766.057129,922.200012,-1097.465332
-764.905151,920.438049,-1094.530884
-763.8859555,918.5227355,-1091.6916505
-762.86676,916.607422,-1088.852417
-761.755859,914.700745,-1085.960693
-760.523254,912.472656,-1082.961914
-759.338684,910.599731,-1080.083374
-758.104004,908.370239,-1077.203247
-757.0465395,906.1669615,-1074.2349855
-755.989075,903.963684,-1071.266724
-754.946167,901.869507,-1068.328857
-753.927185,899.555786,-1065.432251
-752.747803,897.463745,-1062.573853
-751.545105,895.15155,-1059.594238
-750.224609,892.874451,-1056.664429
-749.315857,890.543274,-1053.537476
-748.250183,888.151123,-1050.673584
-747.374329,885.845703,-1047.799438
-746.352417,883.486023,-1045.015991
-745.288818,881.120728,-1042.079102
-744.246643,878.901611,-1039.462891
-743.359436,876.320496,-1036.755737
-742.498596,873.732361,-1034.04126
-741.763733,870.940674,-1031.519653
-740.994507,868.315491,-1029.028687
-740.207458,865.79303,-1026.552368
-739.502075,863.112061,-1023.916016
-738.525452,860.121521,-1021.447327
-737.852844,856.940186,-1018.726685
-737.127869,853.983582,-1015.984192
-736.517578,851.069763,-1013.713135
-735.832886,848.1073,-1011.323303
-735.056946,845.109924,-1008.662231
-734.252197,841.901855,-1006.102295
-733.404907,838.699951,-1003.469727
-732.652161,835.433228,-1000.60022
-731.802246,832.071655,-997.702148
-731.305725,828.701233,-994.870239
-730.797546,825.433533,-992.03772
-729.733521,822.040039,-989.147217
-728.813843,818.625916,-986.062378
-727.925903,815.476501,-983.225159
-727.152283,812.143616,-980.500488
-726.409851,808.796875,-977.317932
-725.439148,805.783691,-974.513977
-724.697083,802.549011,-971.83197
-723.68042,799.109558,-968.761536
-722.215027,795.593628,-965.59021
-720.708618,791.589905,-962.064697
-719.462219,788.131042,-958.610901
-718.410217,784.269287,-955.276001
-717.488525,780.792236,-952.772095
-716.503601,777.670105,-950.113647
-715.344299,774.073242,-947.210938
-714.339294,771.387756,-944.810059
-713.125122,767.543152,-941.190063
-711.693237,764.164856,-938.324524
-710.536255,760.540894,-935.163147
-709.250122,756.595703,-931.675659
-707.960144,752.522217,-928.633118
-706.499939,748.716797,-925.201782
-704.87677,744.772583,-921.75354
-703.769287,740.783325,-918.263062
-702.446838,736.811401,-914.632568
-700.936707,732.986389,-911.354736
-699.793396,729.060181,-907.725037
-698.357239,725.326904,-904.162964
-697.049194,721.133789,-900.663757
-695.646729,717.151428,-896.90741
-694.065125,713.08429,-893.251221
-692.693237,708.849792,-889.694641
-691.206177,705.051392,-886.08374
-689.775024,700.999329,-882.642883
-688.258606,696.310303,-878.508728
-686.906433,692.425659,-874.923218
-685.640808,688.0504455,-871.054596
-684.375183,683.675232,-867.185974
-683.026855,679.448059,-863.46051
-682.226807,674.983643,-859.343018
-681.077942,670.560852,-855.321838
-680.146362,666.097656,-851.562012
-678.999573,661.913635,-847.418945
-677.963623,657.131042,-843.381287
-676.659363,653.086914,-839.48761
-675.392456,649.175049,-835.85022
-674.746826,645.613892,-833.305115
-674.070618,642.971252,-830.55603
-673.170471,639.670227,-827.407349
-671.953369,636.825317,-824.443237
-670.392639,633.173828,-821.140808
-669.547974,630.789917,-818.51123
-668.613586,628.05249,-815.49707
-668.229919,626.18103,-812.995483
-667.451233,623.964294,-810.202332
-666.933044,622.511597,-807.822998
-666.184143,620.850037,-805.348572
-665.644958,619.700012,-802.976379
-665.050232,618.647095,-800.731018
-664.59967,617.523804,-798.619019
-664.186523,616.778503,-796.756226
-663.852173,615.818726,-794.876343
-663.224121,615.093262,-793.470764
-663.017151,613.643311,-791.858582
-662.976379,613.651367,-790.533386
-662.599854,613.022339,-789.121094
-662.608337,612.474365,-787.669006
-662.817932,612.467041,-786.267578
-662.702637,611.614563,-785.091064
-662.791931,610.706726,-784.213928
-662.710022,609.763611,-783.188293
-662.741943,608.918457,-782.282837
-662.930786,608.014343,-781.468933
-663.145447,606.947754,-780.565491
-663.274597,605.588196,-779.898376
-663.254272,604.5,-779.273132
-663.249451,603.340332,-778.661621
-663.309937,602.113342,-778.100708
-663.513672,600.840515,-777.20282
-664.608093,600.103149,-776.633667
-665.546631,599.458313,-776.075134
-666.257996,599.035889,-775.49176
-666.849548,598.255432,-774.914734
-667.468079,597.485901,-774.260559
-667.788757,596.277649,-773.609619
-666.997742,596.752136,-772.742554
-667.269592,595.99469,-772.062073
-667.422729,595.637024,-771.440186
-667.5802,595.037476,-770.636353
-667.812927,594.665161,-770.006226
-668.04187,594.396362,-769.368347
-668.060608,594.046326,-768.58313
-668.063782,593.739929,-767.821777
-668.024841,593.409058,-766.882812
-668.095947,593.045959,-766.189819
-668.048096,592.824768,-765.620728
-667.8841555,592.5820925,-764.9378360000001
-667.720215,592.339417,-764.254944
-667.543945,591.854431,-763.406189
-667.468445,591.344482,-762.488892
-667.225708,590.834961,-761.710571
-666.969666,590.562134,-761.11322
-666.767029,590.323486,-760.528564
-666.517944,590.045715,-759.924744
-666.142761,589.718323,-759.270813
-665.9021,589.43811,-758.60968
-665.732422,589.214722,-757.92627
-665.529724,588.951965,-757.403198
-665.319214,588.780212,-757.001465
-665.156372,588.684998,-756.719421
-665.064331,588.647461,-756.500427
-664.890442,588.559998,-756.181396
-664.72113,588.399475,-755.851685
-664.563477,588.22821,-755.577637
-664.382507,588.172974,-755.36145
-664.283875,588.168335,-755.248535
-664.225891,588.203735,-755.199829
-664.083435,588.196533,-755.094849
-663.935303,588.15564,-754.98761
-663.822021,588.150269,-754.862183
-663.687073,588.126099,-754.724792
-663.588928,588.210388,-754.618835
-663.520386,588.268616,-754.574951
-663.476562,588.351318,-754.568115
-663.276245,588.35498,-754.548706
-663.189148,588.383118,-754.471252
-663.047058,588.596924,-754.322449
-662.984009,588.558838,-754.277954
-662.920288,588.663696,-754.265808
-662.952209,588.764771,-754.397766
-662.941223,588.899902,-754.570923
-662.93335,588.960083,-754.772949
-662.924866,588.997803,-754.9245
-662.908691,589.040039,-755.062561
-662.905701,589.090881,-755.223022
-662.957397,589.209473,-755.460571
-663.063843,589.395569,-755.785706
-663.281006,589.579163,-756.222168
-663.503052,589.539368,-756.630554
-663.589905,589.567322,-756.946167
-663.61615,589.599854,-757.234619
-663.681641,589.640076,-757.556885
-663.688171,589.686829,-758.034119
-663.751038,589.886108,-758.438171
-663.857422,589.974548,-758.819336
-663.926514,590.153015,-759.150146
-664.039795,590.328857,-759.440491
-664.074036,590.441711,-759.691711
-664.123169,590.53241,-759.932739
-664.16748,590.676636,-760.227844
-664.254578,590.937256,-760.578979
-664.39624,591.147949,-760.99762
-664.442322,591.349304,-761.284546
-664.554443,591.4552,-761.513367
-664.623047,591.519409,-761.69104
-664.675354,591.643188,-761.886536
-664.667725,592.017029,-762.169006
-664.762604,592.263916,-762.4704895
-664.857483,592.510803,-762.771973
-664.681702,592.669067,-763.025024
-664.699951,592.878174,-763.203735
-664.751953,593.0448,-763.365723
-664.775146,593.25708,-763.556213
-664.808533,593.537903,-763.833435
-664.923767,593.884827,-764.183228
-665.010681,594.189636,-764.489807
-665.038086,594.534851,-764.787048
-665.107056,594.796509,-765.112488
-665.379028,595.087036,-765.347839
-665.475586,595.286255,-765.704407
-665.59314,595.728699,-766.291992
-665.692383,596.140137,-766.827454
-665.908264,596.46344,-767.352417
-666.175171,596.698792,-767.865784
-666.354858,597.032593,-768.355652
-666.598145,597.455627,-768.884399
-666.760681,597.782532,-769.42041
-666.923401,598.211121,-770.088623
-667.150757,598.631958,-770.951599
-667.545898,599.216064,-771.807495
-667.852417,599.71637,-772.547546
-668.139526,600.170593,-773.21228
-668.528381,600.71167,-773.979797
-668.70752,601.527283,-775.006958
-669.072083,602.236511,-775.961731
-669.596191,602.822876,-776.981506
-670.097473,603.48407,-777.994995
-670.433716,604.309937,-779.296509
-670.895386,605.023193,-780.396118
-671.470947,605.47522,-781.457886
-672.034119,606.456299,-782.71167
-672.510437,607.432617,-784.253174
-673.134399,608.312744,-785.743042
-673.565796,609.439331,-787.473206
-674.09314,610.373596,-789.053711
-674.592957,611.424744,-790.708313
-675.139465,612.656311,-792.703735
-675.760559,614.681946,-794.468689
-676.536926,615.871643,-796.729858
-677.216553,617.601868,-798.726196
-678.142151,619.669434,-801.327393
-678.84375,621.235779,-803.609558
-679.21582,623.106323,-806.212585
-679.7995,624.912598,-809.004944
-680.5280155,627.0437625,-811.915375
-681.256531,629.174927,-814.825806
-682.235779,631.572754,-818.114807
-682.654602,633.827271,-821.64917
-683.650879,636.440186,-825.301086
-684.423645,638.953674,-828.746216
-685.154175,641.649841,-832.34491
-686.014709,644.321106,-835.864624
-686.846863,647.769348,-839.620239
-687.890869,650.803345,-843.243896
-688.783813,654.438232,-846.803833
-689.851929,657.719971,-850.419128
-690.235718,661.067993,-854.023865
-690.983826,664.59137,-857.587769
-691.98584,668.15564,-860.911804
-692.923279,671.667297,-864.198181
-693.633545,675.508118,-867.559631
-694.715637,679.339539,-870.6651
-695.660278,682.928772,-873.571899
-696.501587,686.631653,-876.477783
-697.474854,690.549805,-879.340515
-698.212769,694.659851,-882.067444
-699.083008,698.588318,-884.930359
-700.064941,702.864624,-887.698303
-700.885437,706.698059,-890.288147
-701.605286,711.28949,-892.937683
-702.099426,715.50647,-895.599365
-703.07666,719.968079,-898.032043
-703.603699,724.536072,-900.416565
-704.34729,729.015869,-903.015076
-705.088745,733.841797,-905.611267
-705.66217,738.587708,-907.901978
-706.149048,743.301331,-910.380981
-706.667297,748.031677,-912.674194
-707.282471,752.865112,-915.029114
-707.805115,757.618835,-917.281799
-708.472229,762.490295,-919.859253
-709.106323,767.2995,-922.25238
-709.64801,772.257935,-924.58667
-710.359131,776.983521,-926.994873
-710.63739,780.982361,-928.981445
-711.124878,785.842163,-931.180298
-711.544922,790.350159,-933.203979
-711.992004,795.015442,-935.904541
-712.606384,799.266724,-937.67627
-713.245056,803.818665,-939.936218
-713.694946,808.267517,-942.278931
-714.367981,812.717407,-944.45105
-714.915405,816.906677,-946.324219
-715.519409,821.377197,-948.704407
-716.244263,825.076904,-950.524536
-716.948547,829.364258,-952.846191
-717.434082,833.189514,-954.98407
-718.089294,837.287415,-956.939209
-718.606995,840.729797,-958.758606
-719.532288,844.741943,-961.015625
-720.352051,847.997192,-962.961365
-721.125732,851.915222,-965.248901
-721.73468,854.827332,-966.756287
-722.5167845000001,858.645905,-969.1448975000001
-723.298889,862.464478,-971.533508
-724.123047,865.243347,-973.07373
-724.977234,868.665771,-975.526306
-725.834412,872.006409,-977.763794
-726.819031,874.832581,-980.149475
-727.622742,878.143066,-982.507568
-728.680847,881.524292,-985.371887
-729.858887,884.347046,-988.245911
-730.536011,887.259399,-990.40918
-731.579529,890.094421,-993.150696
-732.665833,892.536804,-996.049683
-733.727783,895.482361,-998.839905
-734.945007,898.128113,-1002.12146
-735.984253,900.749634,-1005.31842
-736.99353,902.965149,-1008.333557
-738.003357,904.984192,-1011.145569
-739.056458,907.002136,-1014.072083
-740.230286,909.046814,-1016.985535
-741.454468,911.323059,-1019.932007
-742.736572,913.518066,-1023.177612
-743.84906,915.378052,-1026.429443
-744.777039,916.758789,-1029.728394
-745.767151,918.146667,-1032.782104
-746.85144,919.854736,-1035.813354
-747.861084,921.416321,-1039.229126
-749.141602,923.157043,-1042.693848
-750.414062,924.846558,-1046.150146
-751.575012,926.413269,-1049.480469
-752.70929,927.845398,-1052.741333
-753.765442,928.808167,-1056.022705
-754.952576,929.985962,-1059.355957
-756.115051,931.339905,-1062.93103
-757.398438,932.623169,-1066.62146
-758.725342,933.931335,-1070.310547
-759.763916,934.887146,-1074.047852
-761.001221,935.89679,-1077.624878
-762.229736,936.850586,-1081.088135
-763.436035,937.796631,-1084.723022
-764.825378,938.999939,-1088.364502
-766.022339,939.954346,-1092.10083
-767.315674,940.907959,-1095.662842
-768.608765,941.638794,-1099.344238
-769.643738,942.241516,-1102.879028
-770.820923,943.100159,-1106.468872
-772.096313,943.977722,-1110.209839
-773.460815,944.923767,-1114.037964
-774.781921,945.69989,-1117.859375
-776.240112,946.372375,-1121.57019
-777.554382,946.967285,-1125.325317
-778.92395,947.55188,-1128.974365
-780.232117,948.095825,-1132.735962
-781.534485,948.66333,-1136.50354
-782.901428,949.144897,-1140.426392
-784.338623,949.791687,-1144.279297
-785.929138,950.189148,-1148.074463
-787.279724,950.65448,-1151.877563
-788.681335,951.005676,-1155.705688
-790.059448,951.368591,-1159.473877
-791.546082,951.297424,-1163.289062
-792.816589,951.247681,-1167.228271
-794.073425,951.090881,-1171.105957
-795.42334,951.251831,-1174.988403
-797.126465,951.332397,-1178.796631
-798.959106,951.06958,-1182.617065
-800.315796,951.077332,-1186.28894
-801.910645,950.865051,-1189.891357
-803.428772,950.68811,-1193.519165
-805.120117,950.263733,-1196.922485
-806.698425,949.93927,-1200.377686
-808.339111,949.774658,-1203.69873
-809.671387,949.663452,-1207.03064
-811.489258,949.415771,-1210.1604
-812.862,949.406494,-1213.476318
-814.646667,949.001221,-1216.291382
-816.104797,948.905212,-1219.337158
-817.897034,948.927307,-1222.3396
-819.166565,949.132385,-1225.387085
-820.828064,949.105225,-1228.069946
-821.932556,949.021729,-1230.727173
-823.651855,948.772339,-1233.302979
-825.260437,948.944214,-1235.807739
-826.69635,948.947083,-1238.101562
-828.518555,948.950867,-1240.484009
-829.61853,949.1521,-1242.528931
-830.972961,949.00647,-1244.504395
-832.057678,948.993896,-1246.257812
-833.275452,948.906494,-1248.026855
-834.270691,948.615601,-1249.410889
-835.296143,948.409241,-1250.960327
-836.185303,948.421936,-1252.249146
-836.944519,948.421753,-1253.424927
-837.67334,948.470886,-1254.64502
-838.217896,948.285156,-1255.662598
-838.82843,948.190063,-1256.572021
-839.585876,948.118042,-1257.409058
-840.253906,948.174072,-1258.265747
-840.804016,948.158936,-1258.865234
-841.300476,948.26593,-1259.293457
-841.710449,948.357239,-1259.68042
-842.022095,948.404358,-1259.992188
-842.28595,948.339172,-1260.219849
-842.529358,948.285522,-1260.373535
-842.739502,948.241028,-1260.416626
-842.907715,948.255554,-1260.431641
-842.956238,948.415039,-1260.297729
-842.985779,948.474915,-1260.118042
-842.879456,948.530518,-1259.87561
-842.700745,948.499756,-1259.53894
-842.360291,948.420044,-1259.127075
-842.095581,948.349365,-1258.613892
-841.742859,948.43103,-1258.130371
-841.503845,948.725586,-1257.339722
-840.948364,948.744995,-1256.418091
-840.357849,948.789978,-1255.66394
-839.737305,948.654297,-1254.705444
-839.188293,948.584534,-1253.545532
-838.479614,948.496338,-1252.363159
-837.619385,948.479553,-1251.298828
-836.654297,948.425781,-1250.06665
-835.590332,948.536011,-1248.685059
-834.632935,948.636169,-1247.352661
-833.561157,948.436401,-1245.896484
-832.540955,948.438049,-1244.557373
-831.52655,948.542542,-1243.214355
-830.150391,948.484375,-1241.483032
-829.101929,948.705383,-1239.984741
-827.776367,948.89209,-1238.076294
-826.540649,949.131531,-1236.394531
-825.402405,949.421143,-1234.415771
-824.181885,949.578552,-1232.735596
-822.913086,949.703369,-1230.554932
-821.724182,949.699524,-1228.671631
-819.761353,949.354492,-1226.578735
-818.394104,949.896729,-1224.676636
-817.010193,949.598938,-1222.136719
-815.413269,949.744202,-1219.965942
-814.269714,949.580322,-1217.586548
-812.652771,949.431824,-1215.034424
-811.226257,949.373779,-1212.609375
-809.796387,949.255005,-1210.035278
-808.303894,949.245667,-1207.550903
-806.853455,948.960388,-1204.825928
-805.469055,948.753662,-1202.145142
-804.221802,948.388428,-1199.422485
-802.775879,947.933228,-1196.527832
-801.560181,947.855042,-1193.921265
-800.111633,947.36145,-1191.103394
-798.751221,947.207275,-1188.340454
-797.465576,946.75238,-1185.385864
-796.244568,946.450195,-1182.799683
-795.339722,946.050598,-1179.955688
-794.027161,945.719116,-1177.089966
-792.763,945.358154,-1174.364502
-791.646545,945.178833,-1171.44812
-790.345825,944.739319,-1168.525635
-789.042114,944.390991,-1165.722168
-787.963318,944.045898,-1162.792603
-786.90094,943.570435,-1159.969482
-785.757812,943.068359,-1156.943848
-784.705322,942.683105,-1153.928955
-783.433899,942.49939,-1150.96167
-781.97406,942.287109,-1148.210938
-780.819641,941.125916,-1145.168579
-779.71167,940.631165,-1142.11084
-778.843567,939.892639,-1139.238525
-777.760132,939.071899,-1136.180054
-776.643066,938.371399,-1132.991577
-775.633545,937.864258,-1129.743042
-774.474182,936.666687,-1126.503052
-773.64209,936.039673,-1123.449829
-772.726013,934.893433,-1119.949707
-771.515381,934.1297,-1117.014648
-770.454651,933.013062,-1113.769287
-769.306519,932.302551,-1110.797729
-768.25415,931.461365,-1107.829956
-766.991211,930.480835,-1104.769287
-765.899963,929.465454,-1101.798462
-764.767822,928.331299,-1098.940674
-763.812561,927.139343,-1096.140137
-762.593323,925.932861,-1093.370239
-761.6463625,924.5067745,-1090.406433
-760.699402,923.080688,-1087.442627
-759.474304,921.692688,-1084.861328
-758.463013,920.174194,-1082.108521
-757.432495,918.625244,-1079.429688
-756.553894,917.101685,-1077.12207
-755.553406,915.489929,-1074.409424
-754.25116,913.770691,-1071.783813
-753.199219,912.344971,-1069.530029
-752.104126,910.476868,-1066.94104
-751.006226,908.916077,-1064.725952
-750.067383,906.750488,-1062.421997
-749.057007,905.074524,-1060.153564
-748.083008,902.89917,-1057.74292
-747.247375,901.477783,-1055.765991
-746.159241,899.358887,-1053.239136
-745.297302,897.718628,-1051.24231
-744.395569,895.519043,-1048.819214
-743.520874,893.352539,-1046.471558
-742.542847,891.146179,-1044.357666
-741.804871,888.87738,-1041.892456
-740.81189,886.868225,-1039.665283
-740.009094,884.558167,-1037.419312
-739.190125,882.199097,-1034.945068
-738.297791,879.541931,-1032.674805
-737.67041,877.06189,-1030.348389
-736.955017,874.469727,-1027.887939
-736.267883,871.935059,-1025.677979
-735.445923,869.385437,-1023.296448
-734.739502,866.507385,-1020.893188
-734.147461,863.83551,-1018.601196
-733.684937,861.211975,-1016.156799
-733.197937,858.261169,-1013.97168
-732.833069,855.424011,-1011.634827
-732.206482,852.438599,-1009.286987
-731.693176,849.336487,-1006.893372
-731.278748,846.51593,-1004.486084
-730.830322,843.385925,-1002.188354
-730.63623,840.25769,-999.7453
-730.147034,837.294495,-997.221313
-729.702515,833.944519,-994.900208
-729.055176,831.066162,-992.353516
-728.46051,828.143433,-989.812256
-728.003723,824.582886,-987.143738
-727.277527,821.148438,-984.170105
-726.449341,817.812012,-981.380615
-725.811951,814.514465,-978.720947
-725.332886,811.607056,-976.1297
-724.829346,808.044434,-973.31604
-723.910889,804.246643,-969.971802
-722.909302,800.435303,-966.952026
-722.311646,797.220276,-964.423767
-721.74939,793.755737,-961.40979
-721.154602,789.764587,-958.351746
-720.229431,785.810242,-954.938599
-719.506348,782.140259,-952.383484
-719.018677,778.531555,-949.429443
-718.466736,774.51355,-946.829407
-717.946655,771.387695,-944.658569
-716.995667,767.208069,-941.84729
-716.311707,763.679077,-939.606567
-715.584595,759.119263,-936.699158
-714.577454,755.024231,-933.724304
-713.750061,750.682983,-930.888367
-712.727051,746.619873,-927.979797
-711.921326,742.104248,-925.087585
-711.00354,737.886169,-922.054565
-710.156189,733.602905,-919.096191
-709.161804,729.326904,-916.016113
-708.318787,724.874084,-912.631958
-707.404907,720.517029,-909.287415
-706.414612,716.07782,-905.920471
-705.495728,711.996826,-902.801758
-704.801331,707.571228,-899.330994
-703.434387,703.29541,-896.207825
-702.589661,698.923157,-892.90802
-701.381348,694.626404,-889.330139
-700.325928,690.227051,-886.042053
-699.167603,686.237061,-882.68103
-698.138428,681.847656,-879.369385
-696.921326,677.61084,-875.880127
-696.029724,673.067505,-872.370056
-694.93927,669.167542,-868.874878
-693.99353,664.51709,-865.262024
-692.989624,660.250305,-861.268921
-692.070496,655.99939,-857.436401
-691.490479,651.826538,-853.708984
-690.641968,648.558716,-850.236938
-689.661865,645.071655,-846.752563
-688.5922545000001,641.685394,-843.3733824999999
-687.522644,638.299133,-839.994202
-686.412476,635.415344,-836.78418
-685.344238,632.44635,-833.584473
-684.173401,630.076233,-830.727905
-683.38623,627.310669,-827.790039
-682.627625,625.10968,-824.830017
-681.798889,622.915894,-821.998108
-681.221436,621.083618,-819.06958
-680.395752,619.084229,-816.037903
-679.653625,617.657471,-813.371094
-679.020081,616.227112,-810.853333
-678.483521,614.795715,-808.247742
-677.918762,613.753418,-806.23822
-677.385803,612.369446,-803.930359
-677.17688,611.478149,-801.978149
-677.125305,610.589172,-799.714172
-676.728394,610.139893,-798.038635
-676.700867,609.425781,-796.346802
-676.414185,609.035889,-794.933716
-676.030762,608.744995,-793.849426
-675.77533,608.097473,-792.589722
-675.522888,607.614807,-791.259888
-675.320435,607.037781,-790.305298
-675.06958,606.344849,-789.405762
-675.114197,605.405884,-788.413147
-675.070251,604.586243,-787.694519
-675.099182,603.752747,-787.050171
-675.11554,602.920532,-786.4151
-675.195007,601.964172,-785.738953
-675.6736755,600.8447265,-785.0661625
-676.152344,599.725281,-784.393372
-676.665833,598.706726,-783.905334
-676.78772,598.050232,-783.4104
-676.661621,597.142883,-782.99408
-676.299805,596.291687,-782.450378
-675.701721,595.93103,-781.584412
-675.642334,595.061646,-780.881226
-675.686768,594.087769,-780.339111
-675.633606,593.510559,-779.879211
-675.607361,593.108154,-779.411011
-675.607971,592.702454,-778.95282
-675.565369,592.386841,-778.296021
-675.507874,592.024109,-777.703003
-675.360962,591.658386,-777.168274
-675.316681,591.277649,-776.7265015
-675.2724,590.896912,-776.284729
-675.181274,590.544556,-775.90448
-675.095154,590.288269,-775.494934
-674.960083,590.015991,-775.060913
-674.819641,589.786682,-774.555908
-674.6073,589.580078,-773.974792
-674.464233,589.425781,-773.570374
-674.25769,589.273804,-773.162476
-674.045227,589.12439,-772.763611
-673.750244,588.91571,-772.291443
-673.517212,588.70166,-771.783936
-673.242065,588.410706,-771.263062
-672.963684,588.148376,-770.734009
-672.703857,587.938049,-770.26178
-672.503723,587.854309,-769.85199
-672.281982,587.871521,-769.43335
-672.012268,587.807312,-769.022766
-671.756775,587.700378,-768.557129
-671.457214,587.624573,-768.078674
-671.19574,587.556396,-767.579224
-670.982666,587.506226,-767.195862
-670.804138,587.539185,-766.93042
-670.571594,587.675598,-766.662598
-670.3797,587.741699,-766.405884
-670.227722,587.700684,-766.135498
-670.066589,587.586121,-765.870239
-669.9658810000001,587.5968935000001,-765.678955
-669.865173,587.607666,-765.487671
-669.761047,587.748474,-765.434753
-669.647583,587.93634,-765.403259
-669.557495,588.062744,-765.35083
-669.4729,588.029968,-765.259827
-669.388916,587.948792,-765.182739
-669.280823,587.921143,-765.140381
-669.212158,587.997131,-765.160339
-669.131165,588.089661,-765.2724
-669.107483,588.221191,-765.394592
-669.078003,588.26355,-765.458313
-669.042236,588.237549,-765.47113
-669.00293,588.213684,-765.491577
-668.973022,588.221497,-765.546936
-668.93512,588.306763,-765.663635
-668.89032,588.43103,-765.841858
-668.856384,588.602966,-766.002686
-668.832153,588.718262,-766.124451
-668.793762,588.80542,-766.196716
-668.907288,588.859192,-766.135071
-668.926636,588.887756,-766.168579
-668.917297,589.064392,-766.321594
-668.924927,589.336731,-766.539246
-668.944275,589.612305,-766.781921
-668.945923,589.79834,-766.974304
-669.036926,589.973572,-767.118103
-669.047058,590.060547,-767.292969
-669.063721,590.155701,-767.537537
-669.058105,590.354614,-767.936401
-669.087646,590.5979,-768.374878
-669.143921,590.81311,-768.799255
-669.227173,590.931519,-769.182129
-669.184692,591.136719,-769.469849
-669.181763,591.309448,-769.781982
-669.264893,591.439758,-770.197388
-669.310242,591.603516,-770.653198
-669.420044,591.927002,-771.234619
-669.468323,592.182861,-771.734497
-669.560974,592.343201,-772.265076
-669.516357,592.51123,-772.828857
-669.564514,592.760254,-773.318237
-669.584351,593.029053,-773.835144
-669.617432,593.300537,-774.379211
-669.692566,593.684753,-774.973816
-669.737793,594.11731,-775.51886
-669.951477,594.477417,-776.110474
-670.074707,594.754272,-776.678711
-670.172241,595.085388,-777.151733
-670.266113,595.50885,-777.710938
-670.291626,595.929565,-778.213379
-670.725098,596.081055,-778.926025
-671.393066,595.987915,-779.61084
-671.732788,596.412354,-780.231262
-671.865356,596.72937,-780.955017
-671.953735,597.004822,-781.579651
-671.924316,597.539917,-782.081726
-671.695312,598.285583,-782.562134
-671.553955,599.112549,-783.171509
-671.498962,599.670166,-783.907898
-671.459106,600.330688,-784.544861
-671.5674435000001,600.7696225,-785.2131959999999
-671.675781,601.208557,-785.881531
-671.872864,601.565063,-786.467407
-672.202942,602.093018,-787.325928
-672.342346,602.69873,-788.219177
-672.358704,603.322876,-789.276428
-672.545837,603.975708,-790.17926
-672.719849,604.4505,-790.942993
-672.988831,604.798462,-791.759705
-673.28717,605.172974,-792.843079
-673.58252,605.800842,-793.935852
-673.870972,606.510071,-795.063782
-674.198059,607.295776,-796.205811
-674.582764,608.005127,-797.639587
-674.804382,608.739014,-798.756653
-675.121887,609.444641,-799.925476
